"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"197","10215",20,36,43,12.4,368,1.3,16.9,221.5,14.3,"WGS84",48.402918,2.791349,"B11","8","U111","8","mineral","FRANCE"
"198","10216",9,35,56,7.6,1,0.8,43.5,186.4,5.2,"WGS84",48.300758,2.887239,"B11","8","U111","8","mineral","FRANCE"
"199","10217",23,69,8,11,1,1.5,59,275,10.6,"WGS84",48.617065,3.032963,"B12","8","U111","8","mineral","FRANCE"
"200","10218",15,77,8,12,1,1.2,49.4,275.5,10.1,"WGS84",48.819718,2.812873,"E20","8","U112","8","mineral","FRANCE"
"201","10219",14,82,4,9.3,0,1.3,68.8,27.1,8.6,"WGS84",49.023735,2.618108,"B11","8","U111","8","mineral","FRANCE"
"202","10220",16,72,12,11,4,1.1,46.4,287,12.4,"WGS84",49.059739,2.612291,"B32","8","U111","8","mineral","FRANCE"
"203","10221",19,39,43,10.9,1,1.3,102.9,187.6,12.4,"WGS84",48.740638,2.988279,"B41","8","U111","8","mineral","FRANCE"
"204","10222",24,69,7,8.3,1,1.1,76.1,221.5,14.6,"WGS84",48.765341,3.094159,"B41","8","U111","8","mineral","FRANCE"
"205","10223",20,67,13,11.9,0,1.5,151.3,628.3,12,"WGS84",48.690338,3.049998,"B11","8","U111","8","mineral","FRANCE"
"206","10224",36,35,29,16.1,188,1.9,53.1,487.4,28.3,"WGS84",48.175721,2.634616,"B14","8","U111","8","mineral","FRANCE"
"207","10226",16,46,38,11.4,0,1.3,70.6,264.8,8.5,"WGS84",48.270111,2.972834,"B11","8","U111","8","mineral","FRANCE"
"208","10227",21,64,15,14.5,247,1.4,51.2,396.7,15.9,"WGS84",48.323805,2.965271,"B22","8","U111","8","mineral","FRANCE"
"209","10228",21,73,6,15.2,129,1.4,26.2,135.6,17.6,"WGS84",48.399264,3.307399,"B14","8","U111","8","mineral","FRANCE"
"210","10229",23,71,6,9.2,3,1.3,101.3,286,15.9,"WGS84",48.376416,3.229124,"B13","8","U111","8","mineral","FRANCE"
"211","10230",26,53,21,15.7,68,1.6,46.7,312.2,20.3,"WGS84",48.533059,3.151984,"B32","8","U111","8","mineral","FRANCE"
"212","10231",16,78,6,9,1,1.1,91.4,241.5,9.9,"WGS84",48.619039,3.359678,"B11","8","U111","8","mineral","FRANCE"
"213","10232",17,78,5,10.6,5,1.4,44,312.7,12.8,"WGS84",48.622279,3.413764,"B22","8","U111","8","mineral","FRANCE"
"214","10233",33,56,11,9.2,2,1.2,56.9,300.6,18.8,"WGS84",48.586446,3.418463,"B14","8","U111","8","mineral","FRANCE"
"215","10234",25,56,20,14.4,2,1.3,28.8,251.8,12.4,"WGS84",48.597904,3.308041,"E20","8","U111","8","mineral","FRANCE"
"216","10235",19,71,10,9.7,14,1.2,119.2,170.4,13.5,"WGS84",48.711968,3.428894,"B32","8","U111","8","mineral","FRANCE"
"217","10236",25,59,16,12,11,1.7,99.1,402.5,18.2,"WGS84",48.695394,3.131174,"B11","8","U111","8","mineral","FRANCE"
"218","10237",18,79,3,11.4,0,1.4,38.9,122.9,13.2,"WGS84",48.799404,3.062068,"B11","8","U111","8","mineral","FRANCE"
"219","10238",26,70,5,8.9,4,1.1,36.4,204.8,17.1,"WGS84",49.012998,2.729679,"B22","8","U111","8","mineral","FRANCE"
"220","10239",15,82,2,9.7,1,1.2,53.1,210.8,12,"WGS84",48.977203,2.735021,"B11","8","U111","8","mineral","FRANCE"
"221","10240",19,77,4,9.9,3,1.1,65.4,265.1,13.6,"WGS84",48.914408,2.881378,"B22","8","U111","8","mineral","FRANCE"
"222","10241",26,71,3,11.9,4,1.3,64.6,299.6,16.9,"WGS84",49.066196,2.996916,"B11","8","U111","8","mineral","FRANCE"
"223","10242",36,25,39,20.3,15,2.1,154,613.3,24.8,"WGS84",49.012488,3.004575,"B11","8","U111","8","mineral","FRANCE"
"224","10243",12,70,18,10.9,4,1.3,50.6,148.3,10.8,"WGS84",48.916878,3.210041,"B11","8","U111","8","mineral","FRANCE"
"225","10244",27,70,3,11.2,2,1.4,96.9,284.9,18.1,"WGS84",49.017596,3.086253,"B22","8","U111","8","mineral","FRANCE"
"226","10245",9,23,68,17.8,0,1.5,47.5,279.5,6.3,"WGS84",48.96052,3.039411,"E20","8","U111","8","mineral","FRANCE"
"227","10246",18,79,3,9.9,3,1.2,61.7,253.2,12.9,"WGS84",48.851616,3.030358,"B41","8","U111","8","mineral","FRANCE"
"228","10248",37,58,5,41.6,97,5.3,32.7,220.6,51.7,"WGS84",46.373233,-0.359588,"B16","8","U111","8","mineral","FRANCE"
"229","10249",32,56,12,40.5,418,3.9,46.2,470.2,31.1,"WGS84",46.23597,-0.463875,"B32","8","U111","8","mineral","FRANCE"
"230","10250",44,44,12,27.8,377,2.3,17.5,389.2,26.6,"WGS84",46.258854,-0.599433,"B41","8","U111","8","mineral","FRANCE"
"231","10251",31,59,10,18,406,1.8,13,298.9,20,"WGS84",46.335548,-0.562786,"B16","8","U111","8","mineral","FRANCE"
"232","10252",15,78,7,31.5,0,2.6,0,90.5,14.3,"WGS84",46.084318,0.035719,"C10","8","U120","U150","mineral","FRANCE"
"233","10253",36,52,13,36,29,3.5,21.2,445.7,36.4,"WGS84",46.160504,0.073798,"B11","8","U111","8","mineral","FRANCE"
"234","10254",34,45,21,38.4,3,3.9,77.9,296.4,29.7,"WGS84",46.359816,-0.120806,"B16","8","U111","8","mineral","FRANCE"
"235","10255",41,52,7,36,387,3.1,20.4,614.5,27.3,"WGS84",46.149171,-0.237828,"B16","8","U111","8","mineral","FRANCE"
"236","10256",32,61,6,27.4,2,2.7,21.6,337.5,21.5,"WGS84",46.209198,0.012426,"B32","8","U111","8","mineral","FRANCE"
"237","10257",28,61,12,26.5,127,2.5,28.9,368.7,23.7,"WGS84",46.280501,-0.000945,"B16","8","U111","8","mineral","FRANCE"
"238","10258",33,63,3,33.8,0,3.3,0,253.5,10.7,"WGS84",46.319484,-0.165395,"E20","8","U111","8","mineral","FRANCE"
"239","10259",25,67,8,26.3,17,2.8,38.8,288.4,25.7,"WGS84",46.258495,-0.232491,"B31","8","U111","8","mineral","FRANCE"
"240","10260",20,62,19,41.9,207,4,71.8,620.5,29.3,"WGS84",46.271356,-0.287283,"B52","8","U111","8","mineral","FRANCE"
"241","10261",36,51,13,37.7,431,3.5,32,444.1,26.8,"WGS84",46.223208,-0.408996,"B13","8","U111","8","mineral","FRANCE"
"242","10262",28,58,14,31.3,479,3.4,25.4,304.1,27.6,"WGS84",46.159674,-0.501219,"B11","8","U111","8","mineral","FRANCE"
"243","10263",24,38,38,10.8,1,1.1,31.2,180.7,14.3,"WGS84",47.006204,-0.192791,"B31","8","U111","8","mineral","FRANCE"
"244","10264",15,51,34,9.4,7,1.1,28.1,221.9,11.7,"WGS84",47.069989,-0.285091,"B31","8","U111","8","mineral","FRANCE"
"245","10265",15,37,47,42,0,3.9,62.9,422.3,14.2,"WGS84",47.059969,-0.389478,"B55","8","U111","8","mineral","FRANCE"
"246","10266",21,44,35,25.9,1,2.5,23.9,69.2,15.9,"WGS84",47.008875,-0.352545,"E20","8","U111","8","mineral","FRANCE"
"247","10267",22,61,16,16.7,0,1.6,18.7,234.6,12.8,"WGS84",47.024186,-0.381863,"B16","8","U111","8","mineral","FRANCE"
"248","10268",32,41,27,22,201,2.3,56.6,391.4,32.3,"WGS84",46.909059,-0.068106,"B31","8","U111","8","mineral","FRANCE"
"249","10269",41,33,26,16.3,11,1.7,11.3,182.4,20.5,"WGS84",46.690603,-0.078786,"B16","8","U111","8","mineral","FRANCE"
"250","10270",24,38,38,14.8,2,1.3,18.7,137.4,8.2,"WGS84",46.677489,-0.02341,"B11","8","U111","8","mineral","FRANCE"
"251","10271",36,53,11,18.2,25,2.1,61.9,438.6,28.4,"WGS84",46.837853,-0.054073,"B32","8","U111","8","mineral","FRANCE"
"252","10272",37,44,19,22.8,0,2.3,12.9,235.4,22.5,"WGS84",46.876576,-0.220493,"B11","8","U111","8","mineral","FRANCE"
"253","10273",17,48,35,33.3,0,2.8,36.9,121.5,8.1,"WGS84",46.716256,-0.189288,"E20","8","U111","8","mineral","FRANCE"
"254","10274",14,60,26,13.4,0,1.3,14.8,196,5.9,"WGS84",46.604863,-0.220569,"B16","8","U111","8","mineral","FRANCE"
"255","10275",35,35,30,67.5,435,5.2,0,271.5,34.4,"WGS84",46.185044,-0.427538,"C10","8","U120","8","mineral","FRANCE"
"256","10277",23,71,6,25.5,19,2.6,80.6,247.3,27.5,"WGS84",46.408973,-0.550536,"B32","8","U111","8","mineral","FRANCE"
"257","10278",18,38,44,20.9,0,2.2,29.9,280.9,8.2,"WGS84",46.55587,-0.525973,"B16","8","U111","8","mineral","FRANCE"
"258","10279",13,28,60,18,1,1.8,28.7,87.5,8.6,"WGS84",46.942503,-0.844111,"B18","8","U111","8","mineral","FRANCE"
"259","10280",11,24,65,10.2,0,1.1,30.7,58.6,5.4,"WGS84",46.914763,-0.758663,"B18","8","U111","8","mineral","FRANCE"
"260","10281",20,50,30,13.3,3,1.3,14.9,122.7,11.2,"WGS84",46.703858,-0.318959,"B11","8","U111","8","mineral","FRANCE"
"261","10282",12,30,58,13,1,1.3,45.4,97.8,11.2,"WGS84",46.762484,-0.462768,"E20","8","U111","8","mineral","FRANCE"
"262","10283",15,55,30,11.1,0,1.2,13.7,87.2,4.7,"WGS84",46.717459,-0.557798,"B16","8","U111","8","mineral","FRANCE"
"263","10284",12,19,68,16.6,1,1.6,53.2,96.8,14.8,"WGS84",46.945584,-0.446348,"B55","8","U111","8","mineral","FRANCE"
"264","10285",15,40,45,27.7,1,2.5,33.6,55.1,7.9,"WGS84",46.815708,-0.288026,"E20","8","U111","8","mineral","FRANCE"
"265","10286",16,35,49,16.5,1,1.6,43.5,158.9,8,"WGS84",46.665856,-0.522734,"B11","8","U111","8","mineral","FRANCE"
"266","10287",16,33,51,34.4,0,3.1,100.2,745.1,10.2,"WGS84",46.663221,-0.363791,"E10","8","U111","8","mineral","FRANCE"
"267","10288",20,40,40,25,2,2.5,22,191.4,8.4,"WGS84",46.864223,-0.536128,"E10","8","U111","8","mineral","FRANCE"
"268","10289",12,26,62,13.9,0,1.5,28.6,75.2,9.1,"WGS84",46.953199,-0.554091,"B35","8","U111","8","mineral","FRANCE"
"269","10290",23,41,36,55.5,0,4.4,41.6,592.5,16.4,"WGS84",46.528209,-0.258203,"E20","8","U111","8","mineral","FRANCE"
"270","10291",46,46,8,31.7,135,3.1,22.4,811.1,33,"WGS84",46.111041,-0.256539,"B11","8","U111","8","mineral","FRANCE"
"271","10292",24,66,11,14.3,0,1.6,32,192.8,8.3,"WGS84",46.158993,-0.134876,"B11","8","U111","8","mineral","FRANCE"
"272","10293",45,47,7,34.1,142,3.8,44.6,762.3,32.2,"WGS84",46.039019,-0.06028,"B11","8","U111","8","mineral","FRANCE"
"273","10294",21,60,19,32.3,221,3.3,70.7,389.5,29.4,"WGS84",46.350394,-0.407643,"B31","8","U111","8","mineral","FRANCE"
"274","10295",22,74,4,7.6,68,1.1,43.5,292.9,12.9,"WGS84",49.855309,2.630471,"B16","8","U111","8","mineral","FRANCE"
"275","10296",17,78,5,12.7,5,1.4,73.9,177.3,15.5,"WGS84",49.844588,2.743902,"B11","8","U111","8","mineral","FRANCE"
"276","10297",19,80,2,12.9,5,1.5,75.7,145,16.4,"WGS84",50.017896,2.914,"B11","8","U111","8","mineral","FRANCE"
"277","10298",22,76,2,9,3,1.1,73.1,195.5,15.4,"WGS84",49.994038,3.113763,"E10","8","U400","8","mineral","FRANCE"
"278","10299",19,79,2,12.5,1,1.5,88.6,336.9,11.6,"WGS84",50.103788,2.563828,"B21","8","U111","8","mineral","FRANCE"
"279","10300",17,73,9,14.1,15,1.6,33.2,198.1,16.5,"WGS84",49.913043,2.145241,"B11","8","U111","8","mineral","FRANCE"
"280","10301",29,53,18,26.2,467,2.5,79.3,270.8,19.4,"WGS84",49.877288,2.151154,"B11","8","U111","8","mineral","FRANCE"
"281","10302",12,56,32,10.1,27,1.2,157.8,148.5,11.2,"WGS84",50.129275,1.630651,"B13","8","U111","8","mineral","FRANCE"
"282","10303",12,71,17,13.1,19,1.6,100.3,560.4,13,"WGS84",50.159271,1.794484,"B16","8","U111","8","mineral","FRANCE"
"283","10304",19,69,12,23.1,41,1.5,75,365.8,15.4,"WGS84",49.73503,3.011415,"B37","8","U111","8","mineral","FRANCE"
"284","10305",23,65,13,15.4,21,1.6,54.1,283.9,17.6,"WGS84",49.826231,3.026096,"B11","8","U111","8","mineral","FRANCE"
"285","10306",24,65,11,17.6,54,1.9,59.4,414.7,20,"WGS84",49.917719,2.480708,"B11","8","U111","8","mineral","FRANCE"
"286","10309",21,71,8,16.7,96,1.9,41.1,184.3,21.7,"WGS84",49.725986,2.315413,"B13","8","U111","8","mineral","FRANCE"
"287","10310",21,71,8,11.7,32,1.2,88.3,306.2,15.7,"WGS84",49.94203,3.149243,"B21","8","U111","8","mineral","FRANCE"
"288","10311",22,70,8,22.6,149,1.8,67.9,372.2,19.7,"WGS84",49.935273,3.038226,"B13","8","U111","8","mineral","FRANCE"
"289","10313",17,36,47,20.5,276,2,17.2,112.3,13.7,"WGS84",50.254203,1.608541,"B11","8","U111","8","mineral","FRANCE"
"290","10314",24,59,18,22,519,2.3,53.8,288.8,18.9,"WGS84",49.748393,2.116264,"B11","8","U111","8","mineral","FRANCE"
"291","10315",14,79,7,12.8,13,1.5,105.4,343.6,13.8,"WGS84",49.833839,2.046346,"B11","8","U111","8","mineral","FRANCE"
"292","10319",7,36,57,7.5,4,1,69.4,97,7.8,"WGS84",50.282189,1.744928,"B11","8","U111","8","mineral","FRANCE"
"293","10320",22,75,2,10.2,3,1.1,72.5,256.6,13.6,"WGS84",49.76592,2.644169,"B22","8","U111","8","mineral","FRANCE"
"294","10321",20,59,21,13.5,2,1.6,47.1,278.7,16.5,"WGS84",49.781971,2.613761,"B22","8","U111","8","mineral","FRANCE"
"295","10322",23,71,6,10.8,27,1.3,117.6,279.6,17,"WGS84",49.699523,2.459092,"B21","8","U111","8","mineral","FRANCE"
"296","10323",20,71,9,21.4,58,2,214.8,589.6,17.8,"WGS84",49.667449,2.519836,"B11","8","U111","8","mineral","FRANCE"
"297","10326",22,74,4,10.1,5,1.3,86.2,234,15.8,"WGS84",49.680085,2.712976,"B11","8","U111","8","mineral","FRANCE"
"298","10327",24,68,7,11.8,6,1.4,63.6,377.1,15.9,"WGS84",49.699723,2.737896,"B11","8","U111","8","mineral","FRANCE"
"299","10330",19,70,11,13.5,12,1.5,23.2,133.6,18,"WGS84",49.671071,2.574969,"B11","8","U111","8","mineral","FRANCE"
"300","10331",12,74,14,11.9,16,1.4,60.9,311.1,13.6,"WGS84",50.191039,1.986423,"B22","8","U111","8","mineral","FRANCE"
"301","10332",28,57,14,18.5,403,1.7,41.1,220.3,17.2,"WGS84",49.95897,2.838636,"B22","8","U111","8","mineral","FRANCE"
"302","10333",19,79,2,10.9,21,1.4,97.9,326.2,16.8,"WGS84",49.994708,2.833244,"B13","8","U111","8","mineral","FRANCE"
"303","10334",18,77,5,10.2,9,1.2,47.6,152.7,12.9,"WGS84",50.008045,2.213858,"B41","8","U111","8","mineral","FRANCE"
"304","10336",31,64,4,17.6,115,1.8,90.1,357.5,25.1,"WGS84",50.016221,2.605571,"B11","8","U111","8","mineral","FRANCE"
"305","10337",20,76,4,10.2,3,1.2,29.6,109.9,13.5,"WGS84",50.055114,2.374799,"B11","8","U111","8","mineral","FRANCE"
"306","10338",36,50,14,18.6,739,1.6,45.3,164.1,10.3,"WGS84",50.028668,2.519438,"B16","8","U111","8","mineral","FRANCE"
"307","10339",12,82,6,11.4,2,1.4,28.6,181.9,10.3,"WGS84",49.97673,1.769789,"B16","8","U111","8","mineral","FRANCE"
"308","10340",17,48,35,21,0,1.5,0,69.8,4.7,"WGS84",43.882224,2.050493,"C10","8","U120","8","mineral","FRANCE"
"309","10341",33,29,38,41,1,3.7,99.6,126.7,28,"WGS84",44.063364,2.050423,"E20","8","U111","8","mineral","FRANCE"
"310","10342",13,35,51,26.8,0,2.4,12.1,121.3,7.9,"WGS84",44.138876,2.090078,"E20","8","U111","8","mineral","FRANCE"
"311","10343",14,37,49,10.3,1,1.1,0,91.1,6.7,"WGS84",44.072843,2.174413,"B13","8","U111","8","mineral","FRANCE"
"312","10344",19,47,33,16,0,1.7,11,123.3,5.8,"WGS84",44.110573,2.194348,"B16","8","U111","8","mineral","FRANCE"
"313","10345",21,29,50,33.3,2,2.9,18.3,99.1,14.2,"WGS84",44.051863,2.377709,"E20","8","U111","8","mineral","FRANCE"
"314","10346",14,30,57,22.2,0,2.1,22.7,216.1,10.1,"WGS84",43.985068,2.211445,"E10","8","U111","8","mineral","FRANCE"
"315","10347",31,36,33,27.9,1,3,42,275.6,11.7,"WGS84",43.965811,2.439198,"B52","8","U111","8","mineral","FRANCE"
"316","10348",27,46,27,34,1,2.9,11.3,176.1,8.7,"WGS84",43.886766,2.349706,"E20","8","U111","8","mineral","FRANCE"
"317","10349",35,35,30,16.6,271,1.4,13.3,218.3,18,"WGS84",43.886,2.09999,"B12","8","U111","8","mineral","FRANCE"
"318","10350",33,26,41,12.9,0,1.5,21.3,215.4,16.3,"WGS84",43.842506,2.006063,"B31","8","U111","8","mineral","FRANCE"
"319","10351",23,36,41,15.4,58,1.4,89.1,454.5,14.9,"WGS84",43.868694,1.877511,"E20","8","U111","8","mineral","FRANCE"
"320","10352",17,42,41,11.3,0,1,0,82.4,10.3,"WGS84",43.924386,1.894635,"E20","8","U111","8","mineral","FRANCE"
"321","10353",14,48,38,14.6,0,1.3,0,91.5,4,"WGS84",43.946453,1.716338,"E10","8","U400","8","mineral","FRANCE"
"322","10354",31,53,15,7.2,125,1,0,206,20,"WGS84",43.906426,1.671695,"B31","8","U111","8","mineral","FRANCE"
"323","10355",34,35,31,10.2,52,1.4,0,111,24.1,"WGS84",43.846859,1.60577,"E20","8","U111","8","mineral","FRANCE"
"324","10356",34,44,23,30.3,0,2.8,57.9,161.6,22.8,"WGS84",43.715481,1.774471,"E20","8","U111","8","mineral","FRANCE"
"325","10358",36,45,19,17.3,188,2,18.9,251.4,24.6,"WGS84",43.816174,2.134518,"B13","8","U111","8","mineral","FRANCE"
"326","10359",25,53,22,14.7,530,1.2,24.3,189.6,15.8,"WGS84",43.704788,2.099886,"B31","8","U111","8","mineral","FRANCE"
"327","10360",42,44,14,11.2,109,1.5,18.6,306.6,27.4,"WGS84",43.688776,2.127008,"B13","B12","U111","8","mineral","FRANCE"
"328","10361",42,45,13,4.4,392,0.8,24.5,193.1,15.6,"WGS84",43.623924,1.762976,"B31","8","U111","8","mineral","FRANCE"
"329","10362",44,30,26,14.7,0,1.6,28.5,293,24.8,"WGS84",43.641453,1.984131,"B12","8","U111","8","mineral","FRANCE"
"330","10363",32,38,30,11.6,41,1.3,28.4,192.7,21.6,"WGS84",43.510161,1.927798,"B12","8","U111","8","mineral","FRANCE"
"331","10364",35,47,18,21.5,61,2.1,0,340.9,27.2,"WGS84",43.605603,1.989094,"C10","8","U120","8","mineral","FRANCE"
"332","10365",40,34,26,23,1,2.6,47.4,259.8,26,"WGS84",43.579271,2.117051,"B53","8","U111","8","mineral","FRANCE"
"333","10366",19,39,42,53.7,1,5.2,68.7,241.7,19,"WGS84",43.737676,2.792853,"E20","8","U111","8","mineral","FRANCE"
"334","10367",28,51,20,35.2,5,3.2,16.2,80.8,20,"WGS84",43.516911,2.249633,"E20","8","U111","8","mineral","FRANCE"
"335","10368",15,52,32,6.4,2,0.9,11.9,44.9,5.5,"WGS84",43.579965,2.36544,"B12","8","U111","8","mineral","FRANCE"
"336","10369",16,21,63,86.7,0,5,36.6,82.6,10.5,"WGS84",43.440091,2.433383,"C20","8","U120","8","mineral","FRANCE"
"337","10370",25,32,42,32.7,1,2.6,21.4,198.8,6.9,"WGS84",43.567508,2.441561,"C20","8","U120","8","mineral","FRANCE"
"338","10371",23,35,42,29.5,3,2.7,64.9,222.4,16,"WGS84",43.646276,2.281858,"E20","8","U111","8","mineral","FRANCE"
"339","10374",30,63,7,34.5,1,3.2,31.9,119.4,17.1,"WGS84",48.020614,5.884201,"E20","8","U111","8","mineral","FRANCE"
"340","10375",20,33,48,39.8,1,3.4,31.5,131.4,10.7,"WGS84",48.082079,6.631563,"E20","8","U111","8","mineral","FRANCE"
"341","10376",42,44,14,36.7,119,3.4,11.6,760.5,29.5,"WGS84",48.240153,5.974201,"E20","8","U111","8","mineral","FRANCE"
"342","10377",26,44,30,25.5,0,1.7,0,134.1,10.3,"WGS84",48.236149,5.86669,"C10","8","U120","8","mineral","FRANCE"
"343","10378",41,49,10,31.8,39,3.2,50.1,472.1,31,"WGS84",48.217201,5.841264,"B11","8","U111","8","mineral","FRANCE"
"344","10379",17,33,49,20.3,0,2.2,40.1,174.4,7.1,"WGS84",48.017826,6.313836,"E20","8","U111","8","mineral","FRANCE"
"345","10380",42,54,4,53.4,2,5.1,14.1,169.8,31.8,"WGS84",48.279774,6.618388,"E20","8","U111","8","mineral","FRANCE"
"346","10381",27,52,20,31.1,2,3.3,17.3,104.7,16.4,"WGS84",48.25846,6.512004,"E20","8","U111","8","mineral","FRANCE"
"347","10382",42,51,7,43.3,2,4.1,12,104.5,27.1,"WGS84",48.247964,5.703888,"E20","8","U111","8","mineral","FRANCE"
"348","10384",39,55,6,34.1,21,3.5,22,357.5,33.1,"WGS84",48.366234,6.505583,"B18","8","U111","8","mineral","FRANCE"
"349","10385",14,22,64,53.7,1,3.7,22.2,89.2,8.5,"WGS84",48.215734,6.891966,"C20","8","U120","8","mineral","FRANCE"
"350","10388",33,59,9,30.7,0,3.3,12.7,109.8,18.7,"WGS84",48.093473,5.905195,"E20","8","U111","8","mineral","FRANCE"
"351","10389",33,61,7,30.7,175,2.5,22.1,320.2,21,"WGS84",47.98567,5.913861,"B11","8","U111","8","mineral","FRANCE"
"352","10390",45,51,5,23,40,2.6,25.5,330.1,23.7,"WGS84",48.192945,6.166463,"B52","8","U111","8","mineral","FRANCE"
"353","10391",45,51,4,39.7,0,3.8,0,144.8,25.3,"WGS84",48.179579,6.302085,"E20","8","U111","8","mineral","FRANCE"
"354","10392",15,32,53,14.3,0,1.5,38,147.9,4.9,"WGS84",48.072645,6.336738,"B11","8","U111","8","mineral","FRANCE"
"355","10394",21,40,39,28.8,0,2.9,46.8,326.8,12.5,"WGS84",48.094999,6.469481,"E20","8","U111","8","mineral","FRANCE"
"356","10397",34,36,30,56.8,310,5,12.1,609.8,31.4,"WGS84",43.890168,5.46514,"E20","8","U111","8","mineral","FRANCE"
"357","10398",50,32,18,28,242,2,11.3,451.7,35.2,"WGS84",43.838307,5.518928,"B72","F00","U111","8","mineral","FRANCE"
"358","10399",24,33,43,13.1,409,1.7,0,217.7,19.2,"WGS84",44.186552,5.318605,"C20","8","U364","8","mineral","FRANCE"
"359","10400",22,39,39,15.5,487,1.7,11.2,243.9,18.8,"WGS84",43.779938,5.424087,"C10","F00","U120","8","mineral","FRANCE"
"360","10401",15,18,67,12,49,1.2,0,156.7,12.9,"WGS84",43.74391,5.42698,"E10","8","U111","8","mineral","FRANCE"
"361","10402",17,37,45,24.9,355,1.8,0,128.7,18.4,"WGS84",43.769495,5.598712,"D10","8","U370","8","mineral","FRANCE"
"362","10403",13,26,62,7.5,244,0.6,14.2,156.9,10.1,"WGS84",43.784272,5.523112,"B13","8","U111","8","mineral","FRANCE"
"363","10404",25,52,23,17.7,554,1.7,0,241.6,17.6,"WGS84",43.754607,5.674357,"E30","8","U112","8","mineral","FRANCE"
"364","10405",19,59,22,14.6,248,1.3,21.9,174.2,14.1,"WGS84",44.286472,4.68164,"B84","F00","U111","8","mineral","FRANCE"
"365","10406",21,29,50,14.6,316,1.3,28.6,308.9,15.9,"WGS84",44.22701,4.937645,"B82","F00","U111","8","mineral","FRANCE"
"366","10407",25,44,31,22.9,461,1.7,32.2,505.4,18.8,"WGS84",44.229435,4.987468,"B82","F00","U111","8","mineral","FRANCE"
"367","10408",41,29,30,14.3,29,1.6,69.1,724.5,24.7,"WGS84",44.209042,4.939285,"B82","F00","U111","8","mineral","FRANCE"
"368","10409",7,20,73,7.5,256,0.6,17,108.6,5.6,"WGS84",44.12269,5.02188,"B82","F00","U111","8","mineral","FRANCE"
"369","10410",19,40,41,7.3,343,0.9,17,176.4,12.9,"WGS84",44.138265,4.970513,"B82","F00","U111","8","mineral","FRANCE"
"370","10411",21,37,42,20,298,1.7,15.2,244.9,16,"WGS84",44.04834,4.97845,"B51","8","U111","8","mineral","FRANCE"
"371","10412",25,34,41,30.7,241,3,0,341.6,20.1,"WGS84",43.75178,5.20291,"E20","8","U111","8","mineral","FRANCE"
"372","10413",20,42,38,10.9,394,1.1,15.5,373.7,12.4,"WGS84",43.99674,5.03284,"B75","E10","U111","8","mineral","FRANCE"
"373","10414",9,33,57,2.6,944,0.2,0,20.5,9.9,"WGS84",43.87449,5.11808,"F00","8","U140","U224","mineral","FRANCE"
"374","10415",20,54,26,27,770,2,12.3,101.9,15,"WGS84",43.97634,4.98471,"B32","8","U111","8","mineral","FRANCE"
"375","10416",28,60,12,15.4,274,1.1,11.1,434.7,18.2,"WGS84",43.466988,6.164858,"B82","8","U112","8","mineral","FRANCE"
"376","10417",32,51,17,65.8,98,3.2,0,157.7,32.4,"WGS84",43.536261,6.086148,"C10","8","U364","8","mineral","FRANCE"
"377","10418",23,63,14,61.3,0,3.2,0,297.8,31.2,"WGS84",43.540551,5.739743,"D10","8","U400","8","mineral","FRANCE"
"378","10419",30,50,20,13.7,13,1.3,0,149.2,22.2,"WGS84",43.380409,5.800721,"B75","F00","U113","8","mineral","FRANCE"
"379","10420",19,41,40,55.5,3,3.3,0,240.5,17,"WGS84",43.138834,6.088003,"C30","8","U400","8","mineral","FRANCE"
"380","10421",32,57,11,46.5,2,4.1,0,279,22.7,"WGS84",43.720169,6.693493,"E10","8","U400","8","mineral","FRANCE"
"381","10422",15,45,40,19.8,250,1.5,0,219.7,14.5,"WGS84",43.463754,6.584661,"C10","8","U364","8","mineral","FRANCE"
"382","10423",13,34,53,39.8,1,2.2,0,160.1,12.1,"WGS84",43.525768,6.828058,"C10","8","U400","8","mineral","FRANCE"
"383","10424",40,50,10,59.4,48,3.4,0,243.2,28.2,"WGS84",43.298191,6.003613,"C30","8","U400","8","mineral","FRANCE"
"384","10427",39,47,15,98.7,254,7.8,27.3,821.4,36.5,"WGS84",43.27926,5.980278,"C10","8","U370","8","organic","FRANCE"
"385","10428",16,32,52,7.8,0,0.9,16.2,200.2,10.6,"WGS84",43.450566,6.733473,"B81","F00","U111","8","mineral","FRANCE"
"386","10429",35,47,18,81.9,363,5.6,12.6,558.8,31.1,"WGS84",43.626003,6.575171,"C10","8","U400","8","mineral","FRANCE"
"387","10430",23,58,19,172,330,14,19.4,265.7,64,"WGS84",43.324334,5.755443,"F00","8","U364","8","organic","FRANCE"
"388","10431",13,48,39,37.4,1,1.9,0,104.8,10.6,"WGS84",43.21368,6.156834,"D10","8","U400","8","mineral","FRANCE"
"389","10432",12,18,70,11.5,3,0.8,0,58.8,11,"WGS84",43.147041,6.308518,"D20","8","U400","8","mineral","FRANCE"
"390","10433",25,61,13,53.6,14,3.8,0,293.7,29.3,"WGS84",43.633683,5.807175,"D20","8","U150","8","mineral","FRANCE"
